"subject_id" "action" "time_body_acceleration_mean_x" "time_body_acceleration_mean_y" "time_body_acceleration_mean_z" "time_gravityacceleration_mean_x" "time_gravityacceleration_mean_y" "time_gravityacceleration_mean_z" "time_body_acceleration_jerk_mean_x" "time_body_acceleration_jerk_mean_y" "time_body_acceleration_jerk_mean_z" "time_body_gyro_mean_x" "time_body_gyro_mean_y" "time_body_gyro_mean_z" "time_body_gyro_jerk_mean_x" "time_body_gyro_jerk_mean_y" "time_body_gyro_jerk_mean_z" "time_body_acceleration_magnitude_mean" "time_gravityacceleration_magnitude_mean" "time_body_acceleration_jerk_magnitude_mean" "time_body_gyro_magnitude_mean" "time_body_gyro_jerk_magnitude_mean" "fft_body_acceleration_mean_x" "fft_body_acceleration_mean_y" "fft_body_acceleration_mean_z" "fft_body_acceleration_jerk_mean_x" "fft_body_acceleration_jerk_mean_y" "fft_body_acceleration_jerk_mean_z" "fft_body_gyro_mean_x" "fft_body_gyro_mean_y" "fft_body_gyro_mean_z" "fft_body_acceleration_magnitude_mean" "fft_body_body_acceleration_jerk_magnitude_mean" "fft_body_body_gyro_magnitude_mean" "fft_body_body_gyro_jerk_magnitude_mean" "time_body_acceleration_sd_x" "time_body_acceleration_sd_y" "time_body_acceleration_sd_z" "time_gravityacceleration_sd_x" "time_gravityacceleration_sd_y" "time_gravityacceleration_sd_z" "time_body_acceleration_jerk_sd_x" "time_body_acceleration_jerk_sd_y" "time_body_acceleration_jerk_sd_z" "time_body_gyro_sd_x" "time_body_gyro_sd_y" "time_body_gyro_sd_z" "time_body_gyro_jerk_sd_x" "time_body_gyro_jerk_sd_y" "time_body_gyro_jerk_sd_z" "time_body_acceleration_magnitude_sd" "time_gravityacceleration_magnitude_sd" "time_body_acceleration_jerk_magnitude_sd" "time_body_gyro_magnitude_sd" "time_body_gyro_jerk_magnitude_sd" "fft_body_acceleration_sd_x" "fft_body_acceleration_sd_y" "fft_body_acceleration_sd_z" "fft_body_acceleration_jerk_sd_x" "fft_body_acceleration_jerk_sd_y" "fft_body_acceleration_jerk_sd_z" "fft_body_gyro_sd_x" "fft_body_gyro_sd_y" "fft_body_gyro_sd_z" "fft_body_acceleration_magnitude_sd" "fft_body_body_acceleration_jerk_magnitude_sd" "fft_body_body_gyro_magnitude_sd" "fft_body_body_gyro_jerk_magnitude_sd"
5 "lay" 0.27735602 -0.017245594 -0.10822398 -0.48395778 0.960963715 0.24361051 0.0755017495 0.0088424833 -0.00166138925 -0.0277889015 -0.0762391325 0.0865213525 -0.098405742 -0.0397262395 -0.055851629 -0.988026195 -0.988026195 -0.98611549 -0.980150605 -0.99024099 -0.988425535 -0.978945705 -0.9855621 -0.98812159 -0.97415733 -0.9889326 -0.98476266 -0.983417435 -0.985734185 -0.98788614 -0.985463135 -0.98548273 -0.989560305 -0.98878454 -0.983740185 -0.97979391 -0.99083795 -0.99738282 -0.987224015 -0.98855756 -0.971798055 -0.99016818 -0.987138265 -0.98028396 -0.985813405 -0.98831933 -0.98824129 -0.99332779 -0.989262565 -0.989262565 -0.98632492 -0.98316751 -0.989026005 -0.989133165 -0.98640226 -0.97652429 -0.99034443 -0.97290989 -0.98999737 -0.98812776 -0.979255165 -0.986721495 -0.990487705 -0.98575551 -0.983778325 -0.988327685
5 "sit" 0.27764631 -0.016117988 -0.110444575 0.931852065 0.10582166 0.15794898 0.076540504 0.0112596785 -0.00153810735 -0.0270484895 -0.078842217 0.084223607 -0.097137863 -0.0397033835 -0.0556172505 -0.969188295 -0.969188295 -0.979054235 -0.97260331 -0.980077065 -0.98407741 -0.96409712 -0.959802465 -0.98590702 -0.968567765 -0.97767869 -0.97526418 -0.976202075 -0.963014125 -0.962634105 -0.98279969 -0.972168455 -0.980498255 -0.986087705 -0.96297824 -0.95917301 -0.993503305 -0.987001915 -0.97433733 -0.98453336 -0.969594115 -0.981551655 -0.98220419 -0.975393835 -0.95992242 -0.973165325 -0.98261991 -0.97572783 -0.95981434 -0.95981434 -0.98383434 -0.963438165 -0.98080776 -0.98691751 -0.962813115 -0.960832965 -0.985041595 -0.97388089 -0.98307232 -0.98508926 -0.97403503 -0.96473195 -0.96818393 -0.98390977 -0.967522405 -0.981613405
5 "stand" 0.27834488 -0.0171991295 -0.112706495 0.957836555 -0.0242617515 0.13559061 0.075978423 0.0091694315 0.000302926555 -0.027465827 -0.07412769 0.08479209 -0.0955445955 -0.041240024 -0.052012097 -0.94587154 -0.94587154 -0.962805205 -0.94208859 -0.9624638 -0.979921275 -0.919871115 -0.937309315 -0.975743 -0.941021185 -0.96533871 -0.94497631 -0.95520524 -0.929432435 -0.94396795 -0.954187455 -0.933649555 -0.961405485 -0.983761425 -0.915956435 -0.92831683 -0.993255205 -0.975781495 -0.964957305 -0.973347405 -0.93934641 -0.970544045 -0.95506778 -0.952232035 -0.92946319 -0.95248763 -0.970436325 -0.953365765 -0.939399915 -0.939399915 -0.948896975 -0.926925375 -0.95816602 -0.986011805 -0.91729978 -0.9299135 -0.97427901 -0.942916805 -0.973141535 -0.961879495 -0.9512937 -0.935456785 -0.94773515 -0.95024716 -0.933298705 -0.959464445
5 "walk" 0.276520065 -0.012560005 -0.10958637 0.973330855 -0.0928639 -0.0100622391 0.050351064 -0.0497467735 -0.0060500944 -0.0287749745 -0.07200525 0.0866040285 -0.09626734 -0.068243105 -0.032106698 -0.18301587 -0.18301587 -0.291685695 -0.375464235 -0.449588045 -0.27957593 0.0055944488 -0.52298066 -0.348750465 -0.19227777 -0.61354409 -0.389236425 -0.501259265 -0.231756555 -0.31407827 -0.270740705 -0.482855035 -0.55250406 -0.32583643 0.0675479345 -0.454505365 -0.98101353 -0.977592845 -0.97260996 -0.31776572 -0.0842238305 -0.636542885 -0.506781995 -0.50504435 -0.318599205 -0.397521505 -0.563595165 -0.169135105 -0.39230196 -0.39230196 -0.2691428 -0.482197225 -0.485890725 -0.3316442 0.038243427 -0.486247455 -0.342827885 -0.034589758 -0.65614235 -0.53722462 -0.506343765 -0.433057995 -0.526415685 -0.295438735 -0.593218995 -0.44702394
5 "walk_donwstairs" 0.27857697 -0.015919992 -0.1017713 0.95564136 -0.037288954 0.019318147 0.095723178 -0.0065161294 0.012328094 -0.077187145 -0.064302604 0.074806515 -0.1040545 -0.10009649 -0.027459813 0.21205119 0.21205119 -0.092214733 -0.2219481 -0.39707438 0.1124826 0.066086356 -0.38744815 -0.024760547 -0.040187912 -0.50733176 -0.31896828 -0.39403349 -0.025327936 0.1495441 -0.0096277825 -0.36261018 -0.45630649 0.29849248 0.072045169 -0.33190674 -0.95416267 -0.91842894 -0.9392947 0.05438708 0.048177704 -0.53817098 -0.47324922 -0.4122238 -0.21470361 -0.4155111 -0.52515701 -0.028948281 0.17127249 0.17127249 -0.055420573 -0.3959973 -0.47746051 0.35409693 -0.0027723506 -0.37382953 -0.023157151 0.079348645 -0.56732263 -0.53111163 -0.43180556 -0.36861436 0.031050958 -0.099302926 -0.51201153 -0.5149439
5 "walk_upstairs" 0.27876023 -0.02434702 -0.10310971 0.93707061 -0.24396691 -0.024708529 0.16238088 0.0026153143 -0.007544806 0.060579359 -0.16429315 0.036640195 -0.14422273 -0.04525758 -0.09015179 0.045406374 0.045406374 -0.23911558 -0.24181097 -0.48105137 -0.16814448 0.076054102 -0.46683187 -0.28938541 -0.19660738 -0.61427522 -0.2844887 -0.52085049 -0.14657829 -0.15982816 -0.27872945 -0.3969797 -0.58931445 -0.055078466 0.19071149 -0.3124165 -0.96946757 -0.94133913 -0.94762771 -0.2190907 -0.120749 -0.64703498 -0.44769363 -0.43493767 -0.26536024 -0.3070403 -0.63661327 -0.29427493 -0.14918404 -0.14918404 -0.31243153 -0.36003357 -0.57119695 -0.017966823 0.16238631 -0.29125862 -0.22480965 -0.10337941 -0.66885693 -0.50848307 -0.39726748 -0.38289992 -0.26535997 -0.38646506 -0.44114288 -0.57900682
6 "lay" 0.27672656 -0.016614385 -0.11880371 -0.48479869 0.97951175 0.12869315 0.076807504 0.011388234 -0.0018051949 -0.02872217 -0.077717331 0.087281927 -0.099491462 -0.040369943 -0.058239808 -0.96534183 -0.96534183 -0.97393638 -0.96533417 -0.9733746 -0.97780961 -0.96722236 -0.96864953 -0.98032953 -0.96413211 -0.97103178 -0.96290988 -0.96438998 -0.9715919 -0.96796418 -0.9708192 -0.96226117 -0.97135271 -0.97989526 -0.97284062 -0.96059013 -0.98585687 -0.9963841 -0.96909806 -0.98004752 -0.96378931 -0.97451844 -0.97655909 -0.96342846 -0.97301934 -0.96122585 -0.97276105 -0.98021476 -0.96867799 -0.96867799 -0.97297653 -0.96146292 -0.97228342 -0.98066658 -0.97679321 -0.9619043 -0.98055474 -0.96518335 -0.97653697 -0.97971519 -0.96431074 -0.97624642 -0.96927317 -0.97267913 -0.96776145 -0.97429924
6 "sit" 0.27619458 -0.015453395 -0.10713564 0.95199688 0.038400324 0.15113398 0.076660542 0.0098551589 -0.00067775039 -0.028017444 -0.078208515 0.087512366 -0.098601094 -0.038457451 -0.05401301 -0.96865987 -0.96865987 -0.96920412 -0.9619362 -0.9714998 -0.98348176 -0.9532454 -0.95200394 -0.97817335 -0.95856915 -0.96915232 -0.95933375 -0.96264289 -0.96511197 -0.95889786 -0.96497623 -0.95715507 -0.97049905 -0.9866579 -0.95558718 -0.94558059 -0.99590637 -0.9885666 -0.97754962 -0.97682068 -0.95803875 -0.97213322 -0.97227721 -0.96009309 -0.96696013 -0.96587664 -0.97091734 -0.9750325 -0.96061627 -0.96061627 -0.96562455 -0.95136345 -0.96851063 -0.98798995 -0.95695691 -0.94567355 -0.97732864 -0.95925634 -0.97489008 -0.97584887 -0.95741203 -0.97047033 -0.96948802 -0.9683259 -0.96038593 -0.97187503
6 "stand" 0.27651584 -0.017158752 -0.11044871 0.94645939 -0.25075922 0.10209136 0.076459324 0.008685018 0.0026299501 -0.029714454 -0.073505481 0.085636292 -0.10030203 -0.040365922 -0.054939713 -0.96722454 -0.96722454 -0.98028218 -0.96078465 -0.9777412 -0.98666645 -0.96028543 -0.96653608 -0.98364711 -0.97244785 -0.97868979 -0.96161395 -0.96286977 -0.96609104 -0.97288975 -0.97702084 -0.96111203 -0.97453804 -0.99021415 -0.95366168 -0.95556338 -0.99587701 -0.98005192 -0.97104629 -0.98308786 -0.97132965 -0.98110454 -0.96683436 -0.96417976 -0.96264466 -0.97272513 -0.9760991 -0.97640151 -0.9711009 -0.9711009 -0.97658778 -0.95503642 -0.97310367 -0.99203939 -0.95118202 -0.95285706 -0.98416742 -0.97331661 -0.98199312 -0.96795674 -0.9649238 -0.96477568 -0.9736184 -0.97712976 -0.9576278 -0.9730202
6 "walk" 0.29068479 -0.01510003 -0.11267181 0.95854219 -0.21384646 0.031286341 0.08754202 -0.035631226 -0.0035947765 -0.026004598 -0.072367992 0.086924633 -0.057510122 -0.034450653 -0.02326547 -0.15775836 -0.15775836 -0.18685876 -0.28153444 -0.39525753 -0.1841874 0.13478925 -0.51598652 -0.17171867 -0.081526017 -0.60339307 -0.2231006 -0.33962634 -0.23738207 -0.19289233 -0.064556433 -0.38624169 -0.39760726 -0.2871903 0.14624983 -0.50979033 -0.98047163 -0.97138653 -0.96805355 -0.15369318 -0.0032842261 -0.65336659 -0.4565896 -0.33805272 -0.37691246 -0.246881 -0.46971316 -0.21344077 -0.27758412 -0.27758412 -0.067679073 -0.36570938 -0.41089171 -0.32880395 0.082773808 -0.56257779 -0.19005452 0.014565193 -0.68452946 -0.52594004 -0.33155111 -0.4894581 -0.4157176 -0.077364805 -0.5167357 -0.47115473
6 "walk_donwstairs" 0.257530235 -0.0256648445 -0.110636795 0.929456955 -0.218964405 -0.0026151239 0.15893311 0.0340661855 0.0125174484 -0.117592605 -0.018080062 0.0986933415 -0.0249448705 -0.10205697 -0.050593901 0.33028638 0.33028638 0.111613375 0.00938030035 -0.11811503 0.333348765 0.324811965 -0.345030475 0.120649795 0.10487672 -0.392030735 0.074387325 -0.1868477 0.172176455 0.42763616 0.23744735 -0.0458920696 -0.2199665 0.395555155 0.342685565 -0.39188255 -0.958243805 -0.939771355 -0.94021071 0.16555335 0.25368059 -0.462542325 -0.17120258 -0.258164595 -0.0935538015 0.066429716 -0.25951156 0.21207084 0.37221451 0.37221451 0.19403816 -0.01556754045 -0.16462878 0.3979201 0.288271525 -0.47308429 0.092861365 0.31429075 -0.51820606 -0.27962549 -0.30571207 -0.28311982 0.1528888 0.147035755 -0.24819114 -0.13761439
6 "walk_upstairs" 0.25738042 -0.025805234 -0.11019181 0.91264574 -0.34681436 -0.019656035 0.070466413 0.033484474 0.00082726144 -0.073232249 -0.0092319127 0.067070205 -0.033893737 -0.068807197 -0.042113484 0.0041458651 0.0041458651 -0.21498908 -0.13877823 -0.39777345 -0.14909439 0.092172525 -0.46006799 -0.2667917 -0.11402946 -0.59154447 -0.12396222 -0.35170278 -0.048193038 -0.081072889 -0.19494408 -0.24782375 -0.50271926 -0.043336723 0.18009705 -0.38397774 -0.96981079 -0.9339243 -0.91635106 -0.19525308 -0.030132166 -0.59527583 -0.34654438 -0.34097767 -0.17656325 -0.22279488 -0.49034661 -0.17880272 -0.085329493 -0.085329493 -0.18034813 -0.20251631 -0.47065007 -0.015558418 0.15311326 -0.39629925 -0.182825 -0.0053179478 -0.64223899 -0.39223133 -0.33734197 -0.30241123 -0.22287159 -0.19114143 -0.32616922 -0.4624652
7 "lay" 0.27366918 -0.0186151225 -0.10780171 -0.48139211 0.295940595 0.96763805 0.0767996055 0.0130229005 -0.0022956274 -0.026673657 -0.078686722 0.086836194 -0.0992330075 -0.039029094 -0.0552727715 -0.964098225 -0.964098225 -0.988240945 -0.9637312 -0.99014337 -0.980188385 -0.977685465 -0.982043845 -0.99070807 -0.98796528 -0.98311373 -0.974996615 -0.972099755 -0.987793095 -0.980857095 -0.9876553 -0.9712215 -0.98936059 -0.96092087 -0.9634488 -0.979150485 -0.970132375 -0.98714075 -0.99111475 -0.990807405 -0.988083765 -0.985450925 -0.978054815 -0.95419801 -0.984795725 -0.98655623 -0.988355175 -0.995438155 -0.969526115 -0.969526115 -0.98847337 -0.9598779 -0.98956613 -0.954325275 -0.960592075 -0.97826635 -0.99169676 -0.98948819 -0.98670357 -0.978537105 -0.947042655 -0.985212695 -0.966352385 -0.98858568 -0.959722015 -0.989653385
7 "sit" 0.27737879 -0.015579457 -0.109154085 0.97212326 0.0078463114 0.068983301 0.076086231 0.0105933125 -0.000149824065 -0.027303554 -0.0734279115 0.091600797 -0.0982464185 -0.040094325 -0.053610407 -0.97805149 -0.97805149 -0.988834895 -0.976493465 -0.99444302 -0.99305742 -0.982430375 -0.97161682 -0.992879125 -0.98708624 -0.980474785 -0.98535475 -0.980212225 -0.98575498 -0.975844355 -0.98659567 -0.97814172 -0.994580595 -0.993652745 -0.98052445 -0.954094675 -0.9962497 -0.98961137 -0.9649527 -0.992200165 -0.98682977 -0.984537535 -0.986736315 -0.976434715 -0.983347395 -0.993630665 -0.9929144 -0.994024855 -0.97112488 -0.97112488 -0.987206715 -0.97455437 -0.994574415 -0.994311065 -0.979679745 -0.94743662 -0.99193539 -0.98797585 -0.984851435 -0.98678579 -0.973162835 -0.98642324 -0.97149617 -0.986877865 -0.97632163 -0.993768615
7 "stand" 0.27853082 -0.016044259 -0.1063383 0.9612719 -0.10751383 -0.15875184 0.076287329 0.011066138 -0.0030461652 -0.026549463 -0.078670524 0.084943799 -0.099139863 -0.041926104 -0.053525339 -0.96362375 -0.96362375 -0.98046078 -0.96019581 -0.98551228 -0.98218247 -0.96778922 -0.95995632 -0.98079078 -0.98186512 -0.97701297 -0.96608908 -0.97382964 -0.97658979 -0.96642742 -0.97905429 -0.96967751 -0.98263558 -0.98454588 -0.9587829 -0.94438145 -0.99463218 -0.97844032 -0.96787437 -0.9806312 -0.98292744 -0.98037465 -0.96613118 -0.96732339 -0.97944572 -0.9841928 -0.98330596 -0.98733647 -0.96651439 -0.96651439 -0.98172906 -0.96291401 -0.98185074 -0.98507066 -0.95698622 -0.94283229 -0.98280564 -0.98432159 -0.97996731 -0.96796854 -0.96438279 -0.98048758 -0.97073497 -0.98241044 -0.96627865 -0.98219853
7 "walk" 0.27832449 -0.017606195 -0.10986689 0.92670486 -0.14838801 -0.27603183 0.10377255 -0.0085559253 -0.093682416 -0.028888597 -0.074192132 0.076953945 -0.11761508 -0.047889492 -0.043473054 -0.06904544 -0.06904544 -0.19187444 -0.27761743 -0.31514857 -0.32877044 -0.034489688 0.039521313 -0.37968449 -0.10338971 -0.098579162 -0.30086902 -0.15280795 -0.37374528 -0.15573916 -0.026042818 -0.18973194 -0.15887759 -0.33741629 -0.11115547 0.14363687 -0.98047213 -0.97544777 -0.95607228 -0.34565111 -0.052246057 -0.13403073 -0.4849824 -0.23694482 -0.39668336 -0.24548079 -0.15945343 -0.51012528 -0.19281985 -0.19281985 -0.027699748 -0.19586832 -0.10351011 -0.34112272 -0.20474244 0.10095761 -0.3844163 -0.059024214 -0.18212751 -0.53539329 -0.27792038 -0.45362853 -0.33844231 -0.053307854 -0.35114574 -0.12355536
7 "walk_donwstairs" 0.27667442 -0.018115608 -0.10376044 0.92885803 -0.12565664 -0.25437858 0.089856338 -0.02161923 0.022386098 -0.10238957 -0.032275414 0.10031661 -0.084405653 -0.06526184 -0.069389372 0.071945898 0.071945898 -0.14726407 -0.16380141 -0.37805915 0.074697303 -0.15571459 -0.15203309 -0.0024842167 -0.3078056 -0.27779889 -0.32507584 -0.20518855 -0.27114156 0.21971107 0.078447577 -0.22167475 -0.28545869 0.12476183 -0.1282058 -0.10609719 -0.96940505 -0.95107344 -0.94536642 0.067671176 -0.32509899 -0.34759374 -0.42454729 -0.28150242 -0.39996764 -0.4820269 -0.31379513 -0.45160259 0.22500486 0.22500486 0.08264324 -0.22880308 -0.30581195 0.11896054 -0.17977282 -0.15235093 0.03705734 -0.34621679 -0.3943182 -0.43915803 -0.3592277 -0.50894091 0.027869022 0.084694621 -0.38214382 -0.37018184
7 "walk_upstairs" 0.24625486 -0.02476739 -0.11468448 0.84515222 -0.20447943 -0.40942338 0.024599277 -0.021349785 -0.015881808 -0.059146802 -0.023752841 0.14107153 -0.097432293 -0.042200038 -0.082008051 -0.2080643 -0.2080643 -0.4572307 -0.24752458 -0.66404317 -0.35652974 -0.3634626 -0.33365261 -0.4810875 -0.52682257 -0.5916582 -0.39125168 -0.57457463 -0.39499439 -0.39969867 -0.46325997 -0.55725493 -0.67898944 -0.3111659 -0.33647472 -0.18094457 -0.95923232 -0.96252034 -0.94819281 -0.42756589 -0.50960596 -0.61570034 -0.36832448 -0.56897837 -0.36365138 -0.61401803 -0.67089814 -0.682581 -0.33401586 -0.33401586 -0.48012892 -0.4751672 -0.67811153 -0.28910903 -0.35035277 -0.15737295 -0.43006597 -0.53578639 -0.6406361 -0.37446324 -0.58224267 -0.4221766 -0.42546066 -0.49524845 -0.49770763 -0.70785611
8 "lay" 0.276487445 -0.017456551 -0.10737683 -0.40681801 0.386562145 0.905948305 0.0749909695 0.011285218 -0.0015956061 -0.027646551 -0.077539109 0.0864872925 -0.0998459585 -0.0404865135 -0.0552546255 -0.958139955 -0.958139955 -0.99190968 -0.964352285 -0.99373626 -0.978684495 -0.97985506 -0.987264025 -0.990620955 -0.98921294 -0.98977918 -0.98456786 -0.974689945 -0.99311363 -0.979932175 -0.99242339 -0.977713435 -0.99279299 -0.95617382 -0.96272561 -0.985262235 -0.97002059 -0.985498855 -0.989868645 -0.9906913 -0.98953768 -0.99190925 -0.980040705 -0.958632335 -0.99366172 -0.994870415 -0.99124847 -0.995071095 -0.96089126 -0.96089126 -0.99350162 -0.96548825 -0.99337776 -0.952649205 -0.960120535 -0.98427817 -0.99126093 -0.990324125 -0.991953305 -0.97941667 -0.953613905 -0.99444952 -0.959642175 -0.99344901 -0.964420475 -0.99430281
8 "sit" 0.275821215 -0.0145970575 -0.107189835 0.866164635 0.236073575 0.20402076 0.076309482 0.0093341417 0.000376333595 -0.027998026 -0.074407719 0.0899830165 -0.096696962 -0.040852322 -0.054189743 -0.98705053 -0.98705053 -0.991721465 -0.97988704 -0.99667016 -0.9934535 -0.984125575 -0.984100725 -0.99303457 -0.987923605 -0.98732736 -0.99386299 -0.98920378 -0.98108371 -0.98844166 -0.99092923 -0.98906923 -0.99662888 -0.993412655 -0.984693555 -0.97953258 -0.992446505 -0.990992115 -0.985533875 -0.992940555 -0.988365095 -0.989145955 -0.9954933 -0.98625003 -0.980374935 -0.99656987 -0.99616239 -0.99347952 -0.98804728 -0.98804728 -0.99194264 -0.984081825 -0.99672957 -0.99299829 -0.98467298 -0.977162285 -0.9935296 -0.99006007 -0.989448075 -0.995538465 -0.98479988 -0.981492055 -0.988669295 -0.99136318 -0.98439449 -0.99650433
8 "stand" 0.27752104 -0.0166625655 -0.10576717 0.971870215 -0.096684742 -0.087749045 0.0758792895 0.010199547 -0.00309507415 -0.0274890735 -0.0750869095 0.0874272265 -0.0978363345 -0.041861084 -0.0538366035 -0.98671923 -0.98671923 -0.99174053 -0.986068245 -0.995293805 -0.99666268 -0.97691356 -0.98479283 -0.99547815 -0.983706325 -0.98845772 -0.985940195 -0.990843715 -0.989169395 -0.987687235 -0.990017045 -0.98708819 -0.995563225 -0.997393995 -0.976282385 -0.98077321 -0.99782026 -0.989484975 -0.984292925 -0.995581375 -0.9853835 -0.99022097 -0.98781616 -0.98982023 -0.98871382 -0.99094289 -0.996189155 -0.995298395 -0.98682984 -0.98682984 -0.99089435 -0.98336269 -0.99607718 -0.997663795 -0.97580659 -0.98002622 -0.99630205 -0.987553145 -0.990026145 -0.98874972 -0.988442695 -0.98874823 -0.98782448 -0.99077756 -0.98351718 -0.996411635
8 "walk" 0.28250149 -0.0156892135 -0.112007485 0.90867938 -0.206407135 -0.18906256 0.126849245 -0.048550518 -0.004990760545 0.00989640605 -0.0974442965 0.0711235955 -0.170686105 -0.0439158765 -0.048843724 0.013820141 0.013820141 -0.0944069445 -0.00703816505 -0.334703475 -0.25408385 0.304143555 -0.205790135 -0.312436175 0.0647479555 -0.38543602 -0.084564366 -0.263002985 -0.187030725 -0.100511805 -0.129662 -0.299478955 -0.469553905 -0.176515035 0.37094744 -0.0613632775 -0.979130165 -0.968927205 -0.966828355 -0.24498389 0.239545045 -0.436636745 -0.183421545 -0.2083899 -0.10986761575 -0.273437345 -0.4287688 -0.397706145 -0.18350168 -0.18350168 -0.203064155 -0.24204733 -0.501603645 -0.156342955 0.3197157 -0.0842507855 -0.2751305 0.337943025 -0.48554327 -0.23325495 -0.18780248 -0.1674392125 -0.37128978 -0.288507475 -0.347680565 -0.582024465
8 "walk_donwstairs" 0.280388165 -0.020198029 -0.106735915 0.919643565 -0.19731264 -0.026600706 0.140720255 -0.054406083 0.01030005 -0.1588246 -0.0383631685 0.10708358 -0.0519876275 -0.0597246295 -0.095060105 0.181013245 0.181013245 0.29647964 0.0997245175 -0.11427127 0.128327615 0.372109055 0.120264565 0.21868587 0.17212318 0.0570947935 -0.16946779 0.0967804315 0.0118484545 0.27350858 0.29334182 0.0152122557 -0.1387276 0.032299912 0.3374092 0.12010037 -0.949078315 -0.943809175 -0.90148526 0.26827368 0.22913075 0.0220908134 -0.205551765 0.00184642815 -0.154277345 -0.28574309 -0.046706374 -0.187562325 0.11511308 0.11511308 0.20358636 -0.0475961425 -0.15743225 -0.029740733 0.20597747 0.025662318 0.207799255 0.234917975 -0.081307983 -0.269050935 -0.0705799425 -0.29040386 -0.157975335 0.0922637395 -0.281893035 -0.259861315
8 "walk_upstairs" 0.24277673 -0.029456692 -0.11457138 0.88510984 -0.28349655 -0.028682693 0.1442115 -0.081256989 -0.13760638 0.17585151 -0.17124009 0.019787063 -0.13254092 -0.010530543 -0.11907546 0.1301746 0.1301746 -0.1465889 0.16888337 -0.40349637 -0.1695149 0.23441787 -0.10211406 -0.21657558 -0.043966996 -0.41291535 -0.20793679 -0.12197747 0.15655591 -0.12324826 -0.16006771 -0.24064443 -0.4547411 -0.18385917 0.34810512 0.13519511 -0.93618339 -0.94614166 -0.9095407 -0.21311168 -0.032522962 -0.4734048 -0.33423918 -0.088475846 0.17732933 -0.40193575 -0.4156226 -0.4293037 -0.23872281 -0.23872281 -0.25847888 -0.069702668 -0.48518246 -0.1880946 0.3004381 0.13411124 -0.28580065 -0.087184138 -0.54779912 -0.38887087 -0.041302649 0.061515869 -0.41024914 -0.42115636 -0.18204975 -0.5639542
9 "lay" 0.280475515 -0.018525013 -0.108191925 -0.47706851 -0.36902192 0.956102625 0.077546904 0.0105434985 -0.0016865545 -0.026484327 -0.0787591025 0.0845172515 -0.099929796 -0.035684043 -0.0547243925 -0.94733553 -0.94733553 -0.97327231 -0.93812332 -0.97816981 -0.96247365 -0.9505679 -0.9587534 -0.973847815 -0.972627185 -0.971092025 -0.943150915 -0.945509735 -0.968825475 -0.952298885 -0.971431925 -0.92886235 -0.97382107 -0.956713765 -0.93835683 -0.9551993 -0.97371272 -0.9822845 -0.990705015 -0.973976165 -0.97210657 -0.97458516 -0.954409385 -0.939980065 -0.97077626 -0.9580986 -0.97861623 -0.98371297 -0.94188891 -0.94188891 -0.971930125 -0.91959755 -0.97012931 -0.959253925 -0.930929125 -0.952398265 -0.97648539 -0.97393002 -0.976361575 -0.96031242 -0.934505995 -0.97316979 -0.95110573 -0.971010315 -0.928830285 -0.97033223
9 "sit" 0.277485975 -0.017970406 -0.10527591 0.96473018 0.0146410225 0.00720468685 0.0773029925 0.012872322 0.000648563025 -0.0282522835 -0.0760482765 0.08508151 -0.0967613115 -0.042164216 -0.0528283235 -0.953610835 -0.953610835 -0.97782068 -0.95308881 -0.9844664 -0.98095926 -0.94012733 -0.952312665 -0.98027468 -0.96984088 -0.969920735 -0.965575895 -0.96251258 -0.959078255 -0.959979865 -0.97267315 -0.961780725 -0.981458865 -0.984303825 -0.93396035 -0.942473815 -0.99534684 -0.98530805 -0.96735051 -0.9790391 -0.97047369 -0.973672865 -0.973438175 -0.9559806 -0.96249691 -0.978006265 -0.98323942 -0.98391405 -0.953550835 -0.953550835 -0.97105658 -0.94803066 -0.980879105 -0.986127395 -0.935835135 -0.938888745 -0.97897768 -0.97263824 -0.97622232 -0.975216775 -0.95126961 -0.96459739 -0.955735855 -0.96532848 -0.94839731 -0.98135055
9 "stand" 0.27788523 -0.017987423 -0.10621163 0.96260652 -0.0042720541 -0.099919694 0.076067257 0.010466658 0.0016255066 -0.029079153 -0.079464956 0.085157628 -0.099980264 -0.040288054 -0.054853176 -0.97093419 -0.97093419 -0.98220707 -0.96298137 -0.98190716 -0.98180934 -0.97453655 -0.96279179 -0.98173234 -0.98137714 -0.97824805 -0.95765432 -0.97503772 -0.97289791 -0.97394415 -0.9803006 -0.96187422 -0.98009722 -0.98565631 -0.97240406 -0.95612971 -0.99587204 -0.98923721 -0.96730534 -0.98242249 -0.98258985 -0.9806837 -0.96152918 -0.97255904 -0.97139122 -0.96793282 -0.98660782 -0.98597273 -0.9693464 -0.9693464 -0.98191199 -0.95006541 -0.98021881 -0.98757928 -0.97234752 -0.94891648 -0.98314612 -0.98452063 -0.98112148 -0.96304776 -0.97059625 -0.97213082 -0.97380935 -0.97965188 -0.95178194 -0.98171677
